series_reference,period,data_value,suppressed,status,units,magnitude,subject,groupe,series_title_1,series_title_2,series_title_3
BDCQ.SEA1IA,2019.12,92162,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Actual
BDCQ.SEA1IA,2020.03,91424,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Actual
BDCQ.SEA1IA,2020.06,88863,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Actual
BDCQ.SEA1IA,2020.09,84413,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Actual
BDCQ.SEA1IA,2020.12,84580,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Actual
BDCQ.SEA1IA,2021.03,83810,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Actual
BDCQ.SEA1IA,2021.06,84888,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Actual
BDCQ.SEA1IA,2021.09,83032,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Actual
BDCQ.SEA1IA,2021.12,83872,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Actual
BDCQ.SEA1IA,2022.03,84332,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Actual
BDCQ.SEA1IA,2022.06,86338,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Actual
BDCQ.SEA1IS,2011.06,75079,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2011.09,76192,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2011.12,76652,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2012.03,76713,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2012.06,76788,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2012.09,76473,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2012.12,76927,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2013.03,76957,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2013.06,78003,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2013.09,78538,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2013.12,78964,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2014.03,79994,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2014.06,80224,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2014.09,81149,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2014.12,81265,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2015.03,81530,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2015.06,81964,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2015.09,82253,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2015.12,82771,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2016.03,83188,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2016.06,83500,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2016.09,84444,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2016.12,84782,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2017.03,85098,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2017.06,85895,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2017.09,86386,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2017.12,87304,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2018.03,87184,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2018.06,86539,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2018.09,87465,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2018.12,88961,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2019.03,90324,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2019.06,91274,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2019.09,90782,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2019.12,91840,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2020.03,91552,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2020.06,88063,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2020.09,85293,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2020.12,84415,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2021.03,83958,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2021.06,83982,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2021.09,83883,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2021.12,83807,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2022.03,84527,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IS,2022.06,85306,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Seasonally adjusted
BDCQ.SEA1IT,2011.06,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Trend
BDCQ.SEA1IT,2011.09,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Trend
BDCQ.SEA1IT,2011.12,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Trend
BDCQ.SEA1IT,2012.03,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Trend
BDCQ.SEA1IT,2012.06,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Trend
BDCQ.SEA1IT,2012.09,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Trend
BDCQ.SEA1IT,2012.12,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Trend
BDCQ.SEA1IT,2013.03,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Trend
BDCQ.SEA1IT,2013.06,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Trend
BDCQ.SEA1IT,2013.09,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Trend
BDCQ.SEA1IT,2013.12,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport- Postal and Warehousing",Trend
